1,Adler,,Five Early American Tunes for String Orchestra,String,N,N/A,N/A,,Notes:  Scanned:  Issues: not there
478,"Nunez, Carold",,Little Symphony,String,2,N/A,N/A,,"Notes: Copies, No Score Scanned:  Issues: "
479,"Siennicki, Edmund",,Cluster of Carols,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
480,Newbold,,The Haunted Carousel,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
481,Tchaikovsky,Hoffman,Scenes from Swan Lake,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
482,Vaughn Williams,Longfield,Sea Songs,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
483,Handel,Del Borgo,Concerto for String Orch in C major,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
484,"Mishell, K",,String Fling,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
485,Gershwin,Sayer,Summertime from Porgy and Bess,Full,N,N/A,N/A,,Notes:  Scanned:  Issues: 
486,Telemann,Bauerschmidt,Telemann Suite,String,3,N/A,N/A,,Notes: play all Scanned:  Issues: 
487,Boyle,,A Suite of English Folk Songs,String,1 or 2,N/A,N/A,,"Notes: 1, 2 selections Scanned:  Issues: "
488,Ricketts,,Satchmo! A Salute to Louis Armstrong,Full,N,N/A,N/A,,Notes:  Scanned:  Issues: 
489,Handel,,"Concerto Grosso, Op. 6 No. 5",Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
490,Zimmer,Ricketts,"Pirates of the Caribbean, Dead Man's Chest",Other,N,N/A,Y,,Notes:  Scanned:  Issues: 
491,Selby,Sheinberg,English Fugue,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
492,"Herbert, V",,Air De Ballet,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
493,Chopin,Balakirev,Mazurka No. 7,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
494,Daniel,,Hill Country Suite,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
495,Williams,Custer,Summon the Heroes,Full,N,N/A,N/A,,Notes:  Scanned:  Issues: 
496,Ricketts,,Tribute to Richard Rogers,Full,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
497,Foster,Thompson,Light the Fire Within,Both,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
498,Handel,Kerr,Overture to Messiah,Both,N,N/A,N/A,,Notes:  Scanned:  Issues: 
499,Haydn,Parrish,Symphony No. 44 Trauer 4th Mvt.,Both,4,N/A,N/A,,Notes:  Scanned:  Issues: 
500,Bernstein,Moss,West Side Story Medley,String,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
501,Menotti,Conly,Shepard's Dance from Amahl and the Night Visitors,String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
502,Bernstein,Bulla,America from West Side Story,String,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
503,"Weber, C.M.",,Waltz for Strings,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
504,Shostakovich,Drew,Prelude and Scherzo,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
505,Mozart,,Divertimento in D. K 136,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
506,Disney,Neely,Fantasia 2000,String,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
507,Trad,McGinty,Wexford Carol,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
508,"Warshaur, M",,Shabbat with King David,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
509,Vaughan Williams,Bulla, Song Suite,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
510,Caponegro,,British Grenadiers,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
511,Bizet,Isaac,Farandole from L'Arlesienne Suite No. 2,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
512,Vivaldi,Frackenpohl,Allegro in D,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
513,Clark,,Carol of the Bells/ Greensleeves,String,N,N/A,N/A,,Notes: Holiday Scanned:  Issues: 
514,Handel,,Concerto Grosso in B flat Major Op. 6 No. 7,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
515,Menken,Chase,Beauty and the Beast,String,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
516,Vaughn Williams,Foster,"Prelude, Founded on the Welsh Hymn Tune Hyfrydol",Both,N,N/A,N/A,,Notes: Copies only Scanned:  Issues: 
517,Vaughn Williams,Foster,Rhosymedre Prelude on a Welsh Hymn Tune,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
518,Sibelius,,Andante Festivo,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
519,Arensky,,Variations on a Theme of Tchaikovsky,String,"3, 4, or 5",N/A,N/A,,"Notes: T&1M, T&2M, all Scanned:  Issues: "
520,Humperdinck,Ryden,Prelude (Evening Prayer) from Hansel and Gretel,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
521,Handel,Frost,Hallelujah from Messiah,String,N,N/A,N/A,,Notes: Holiday Scanned:  Issues: 
522,Corelli,,Concerto Grosso in F major Op. 6 No. 12,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
523,Corelli,Brown,Sonata da Camera No. 7 and No. 8,String,3,N/A,N/A,,Notes: 2 contrasting mvts. Scanned:  Issues: 
524,Corelli,Brown,Sonata da Camera No. 9 and No. 10,String,4,N/A,N/A,,"Notes: No vla or cello, 2 contrast. mvts. Scanned:  Issues: "
525,Mendelssohn,,Symphony No. 5 The Reformation op. 107,Full,0,N/A,N/A,,Notes: String Parts Scanned:  Issues: 
526,Mendelssohn,,Symphony No. 5 The Reformation op. 107,Full,0,N/A,N/A,,Notes: Scores and Wind Parts Scanned:  Issues: 
527,Mendelssohn,,Symphony No. 5 The Reformation op. 107,Full,0,N/A,N/A,,Notes: Copied Parts Scanned:  Issues: 
528,Tchaikovsky,Higgins,"Triumphant March (Based on Tchaikovsky's 6th Symphony, 3rd Mvt.)",Full,3,N/A,N/A,,Notes:  Scanned:  Issues: 
529,Elgar,,Serenade for String Orchestra,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
530,Mussorgsky,Isaac,Hopak,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
531,Bergsma,,"Dances from a New England Album, 1856",Full,4,N/A,N/A,,Notes:  Scanned:  Issues: 
532,Prokofiev,,Lieutenant Kije op. 6,Full,5,N/A,N/A,,Notes: String Parts Scanned:  Issues: 
533,Prokofiev,,Lieutenant Kije op. 6,Full,5,N/A,N/A,,Notes: Wind Parts and Score Scanned:  Issues: 
534,Berlioz,,Hungarian March (Radesky March) from The Damnation of Faust Op. 24,Full,5,N/A,N/A,,Notes:  Scanned:  Issues: 
535,"Nunez, Carold",,M to the Third Power,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
536,Mouret,Leideg,Rondeau from Masterpiece Theatre,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
537,Gershwin,,Lullaby,String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
538,Respighi,Alshin,Antique Dances and Airs,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
539,Saint Saens,Isaac,March Militaire Francaise,Full,4,N/A,N/A,,Notes: Missing original 4th F Horn Scanned:  Issues: 
540,Grieg,,Peer Gynt Suite No. 1 op. 46,Full,5,N/A,N/A,,Notes:  Scanned:  Issues: 
540,Grieg,,Peer Gynt Suite No. 1 op. 46,Full,5,N/A,N/A,,Notes: Scores Scanned:  Issues: 
541,Hovhannes,,Armenian Rhapsody No. 3 op. 189,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
542,Adler,,Four Early American Folk Tunes,String,N,N/A,N/A,,Notes: See new edition Five Early American Folk Tunes Scanned:  Issues: 
543,Borodin,,Polovtsain Dances from Prince Igor,Full,5,N/A,N/A,,Notes: Parts and 1 score Scanned:  Issues: 
544,Borodin,,Polovtsain Dances from Prince Igor,Full,5,N/A,N/A,,Notes: Scores 2-5 Scanned:  Issues: 
545,Borodin,,Polovtsain Dances from Prince Igor,Full,5,N/A,N/A,,Notes: Upper Strings Scanned:  Issues: 
546,Borodin,,Polovtsain Dances from Prince Igor,Full,5,N/A,N/A,,Notes: Lower Strings Scanned:  Issues: 
547,Lady Gaga,Arr. Berezney,I gotta Feeling and Poker Face,String,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
548,Bizet,,Carmen Suite No. 2,Full,5,N/A,N/A,,Notes: Parts Only Scanned:  Issues: 
548,Bizet,,Carmen Suite No. 2,Full,5,N/A,N/A,,Notes: Scores Only Scanned:  Issues: 
549,Saint Saens,,Dance Macabre,Full,0,N/A,N/A,,Notes: Parts Only Scanned:  Issues: 
549,Saint Saens,,Dance Macabre,Full,0,N/A,N/A,,Notes: Scores Only Scanned:  Issues: 
550,Soon Hee Newbold,,Blue Fire Fiddler,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
551,Juan Plaza,,Fuga Criolla,N/A,N,N/A,N/A,,Notes:  Scanned:  Issues: 
552,William Dyson,,Ballade,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
553,William Hofeldt,,Twilight Ceremonial,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
554,Mark Williams,,Fancy Fiddles,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
555,Larry Clark,,Out of Winter,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
556,"Meyer, Richard",,Tangerine Rag,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
557,Schumann,,Traumerai,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
558,"Siennicki, Edmund",,Ritual,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
559,Bach,Isaac,Concerto in D Major,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
560,"Meyer, Richard",,Mantras,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
561,Atwell,,Rhythm Sticks,String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
562,Corelli,,Concerto Grosso op. 6 #4,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
563,Puccini,Dackow,O Mio Babbino Caio ,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
564,Mahler,Dackow,Symphony No. 1 Mvt. 2,String,3,N/A,N/A,,Notes: Copies only Scanned:  Issues: 
565,"Washburn, Robert",,Knightsbride Suite,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
566,Grieg,,Heart Wounds/ The Last Spring,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
567,"Sharp, Keith",,Shanghai Hornpipe,String,N,N/A,N/A,,Notes: Medium difficulty Scanned:  Issues: 
568,Clark,,Kinetic Energy,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
569,"Meyer, Richard",,Terra Nova,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
570,Vivaldi,,Sinfonias No. 1 and 2,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
571,Brahms,,"Hungarian Dances, No. 5, No. 6, No. 7",Full,5,N/A,N/A,,Notes:  Scanned:  Issues: 
572,Elgar,,Enigma Variations and Pomp and Circumstance Marches,Full,5,N/A,N/A,,Notes: Scores Only Scanned:  Issues: 
573,"Piazzolla, Arr. Allen",,Le Grand Tango for Viola Solo and String Orchestra,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
574,Newbold,,Perseus,String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
575,Clark,,Engines of Resistance,Full,2,N/A,N/A,,Notes:  Scanned:  Issues: 
576,"Gassi, Vince",,Crusade,String,N,N/A,N/A,,Notes: Easy Scanned:  Issues: 
577,Shostakovich arr. Drew,,Sinfonia for String Orchestra from Quartet No. 8 Op. 110,String,N,N/A,N/A,,Notes: Score only Scanned:  Issues: 
578,"Giebler, Cindy",,Elasticity,String,N,N/A,N/A,,Notes: Easy Scanned:  Issues: 
579,"Ford, Ralph",,Hyperdrive,String,N,N/A,N/A,,Notes: Easy Scanned:  Issues: 
580,"Phillips, Joseph",,Fantasia on an Original Theme,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
581,Prokofiev,Gruselle,Classical Symphony (Finale),String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
582,Atwell,,Kentucky Jam,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
583,Mendelssohn,,Sinfonia No. 2 in D Major,String,0,N/A,N/A,,Notes:  Scanned:  Issues: 
584,Vivaldi,,Concerto in D Major RV 121,String,0,N/A,N/A,,Notes: Scores Only Scanned:  Issues: 
585,Plohman,Phillips,Tam Lyn,String,N,N/A,N/A,,Notes: Scores Only Scanned:  Issues: 
586,Gruselle,,Goin' to Boston,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
587,Telemann,Dowty,Concerto in D Major,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
588,"Roumain, Daniel Bernard",,Symphony For the Dance Floor,Full,N,N/A,N/A,,Notes: Score only Scanned:  Issues: 
589,Berlioz,,Symphonie Fantastique - March to the Scaffold,Full,5,N/A,N/A,,Notes: Parts Only Scanned:  Issues: 
590,"Gazda, Doris",,Appalachian Sunrise,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
591,"Spata, Doug",,Gauntlet,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
592,"Phillips, Bob",,Toucan Tango,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
593,Le Pera,Gardel Arr. Scott,Por Una Cabeza,String,N,N/A,N/A,,Notes: Grade 4 Scanned:  Issues: 
594,"Silva, Alan Lee",,Forest Incantations,String,N,N/A,N/A,,Notes: Grade 4 Scanned:  Issues: 
595,Frescobaldi,Beeman,Toccata,String,N,N/A,N/A,,Notes: Grade 2+ Scanned:  Issues: 
596,"Story, Michael",,The Tell-Tale Heart,String,N,N/A,N/A,,Notes: Grade 2.5 Scanned:  Issues: 
597,Handel Arr. Frost,,Lascia Ch'io Pianga,String,N,N/A,N/A,,Notes: Grade 3 Scanned:  Issues: 
598,Bishop,,Showdown!,String,N,N/A,N/A,,Notes: Grade 4.5 Scanned:  Issues: 
599,Bernofsky,,Heart of Fire,String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
600,Trad,Darling,Isma'a (Listen),String,N,N/A,N/A,,Notes: Grade 3 Scanned:  Issues: 
601,"Finzi, Gerald",,Prelude for String Orchestra,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
602,Day,,Cliffs of Moher,String,N,N/A,N/A,,Notes: Grade 2 - Parts only Scanned:  Issues: 
603,"Faure, Gabriel",,Sicilienne from Pelleas et Melisande,Full,5,N/A,N/A,,Notes:  Scanned:  Issues: 
604,Barnes,,Yorkshire Ballad,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
605,Daniels,,Air and Dance,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
606,Clark,,Air and Caprice,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
607,"Turner, Matt",,Rocksteady Reggae,String,N,N/A,N/A,,Notes: Grade 2.5 Scanned:  Issues: 
608,"Siennicki, Edmund",,Baroque Fugue,String,1,N/A,N/A,,Notes:  Scanned:  Issues: 
609,"Monday, Deborah",,Crossing Pirates' Cove,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
610,"Spata, Doug",,Las Mariposas Exoticas,String,N,N/A,N/A,,Notes: Grade 2 Scanned:  Issues: 
611,"Fritz, Tom",,Fiddles on the Fritz,String,N,N/A,N/A,,Notes: Grade 2 Scanned:  Issues: 
612,"Meyer, Richard",,Cellos Ole!,String,N,N/A,N/A,,Notes: Grade 2 Scanned:  Issues: 
613,"Reinagle, Joseph",,Revenge of the Double Bass,String,N,N/A,N/A,,Notes: Grade 2 Scanned:  Issues: 
614,"Foote, Arthur",,Suite in E Major,String,5,N/A,N/A,,Notes: UIL 2014 Scanned:  Issues: 
615,"Svendsen, Anne ",,Butterflies on the Breeze,String,UIL,N/A,N/A,,Notes:  Scanned:  Issues: 
616,"Hofeldt, William",,Nocturne,String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
617,Suk. Joseph,,Serenade for String Orchestra,String,UIL,N/A,N/A,,Notes: UIL 2015 Scanned:  Issues: 
618,"Sibelius, Jean",,Romance in C,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
619,Clark,,Contradanse,String,2,N/A,N/A,,Notes: UIL 2015 Scanned:  Issues: 
620,"Marquez, Arturo",,Danzon N. 2,Full,N,N/A,N/A,,Notes: UIL 2015 Scanned:  Issues: 
621,"Frost, Robert S. ",,Illusions,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
622,"Gould, Morton",,Spirituals for String Orchestra and Harp,Other,5,N/A,N/A,,Notes: Harp Scanned:  Issues: 
623,Handel,,Organ Concerto in B flat,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
624,"Moore, Larry",,Uptown Funk ,Other,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
625,"Williams, Vaughan",,Fantasia on Greensleves,Other,4,N/A,N/A,,Notes: UIL 2015 Scanned:  Issues: 
626,"Longfield, Robert",,Salute to Michael Jackson,String,N,N/A,N/A,,Notes: Pop Scanned:  Issues: 
627,O'Loughlin Sean,,Back to the Future,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
628,Mother Falcon,,Marigold,N/A,N,N/A,N/A,,Notes:  Scanned:  Issues: 
629,Silvestri,Moore,Music from the Avengers,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
630,Bullock,,The Beatles Suite ,Other,,N/A,N/A,,Notes:  Scanned:  Issues: 
631,"Monday, Deborah",,Conquistador,N/A,N,N/A,N/A,,Notes:  Scanned:  Issues: 
632,Sienicki,,Blue Heron,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
633,"Frost, Robert S.",,Sanseneon,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
634,"Story, Michael",,Shut Up and Dance,Other,,N/A,N/A,,Notes:  Scanned:  Issues: 
635,Still,,Danzas de Panama,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
636,Wagner,Dackow,March of the Meistersingers,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
637,"Niehaus, Lennie ",,Crestline Summit,String,3,N/A,N/A,,Notes: Sight Reading 2017 Scanned:  Issues: 
638,"Porter, Greg A. ",,Bacchanale from Samson and Deliah,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
639,"Kazik, James ",,Star Wars,Other,,N/A,N/A,,Notes:  Scanned:  Issues: 
640,"Newbold, Soon Hee ",,Fire Dance,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
641,"Saint-Saens, Camille",,Prelude,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
642,Balmages,,Spartacus,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
643,Meyer,,Acrobats,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
644,Clark,,Quintus,String,2,N/A,N/A,,Notes:  Scanned:  Issues: 
645,Mosier,,The Dance of Iscariot,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
646,Moore,,,String,Pop,N/A,N/A,,Notes:  Scanned:  Issues: 
647,Parry,,Suite in F (Lady Radnor's Suite),String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
648,"Newbold, Soon Hee ",,The Odyssey,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
649,Mendelssohn,,Sinfonia X,String,0,N/A,N/A,,Notes:  Scanned:  Issues: 
650,"Verdi, Giuseppe",,"Overture, La Forza del Destino",Full,0,N/A,N/A,,Notes: Score Only Scanned:  Issues: 
651,"Diamond, David",,Rounds for String Orchestra,String,5,N/A,N/A,,Notes:  Scanned:  Issues: 
652,Barber,,Overture to The School of Scandal,Full,,N/A,N/A,,Notes: Score Only Scanned:  Issues: 
653,"Jackson, S. A",,Syncopation Jubilation,String,,N/A,N/A,,Notes: Student Composition Scanned:  Issues: 
654,"Dickson, Richard",,Season's Greetings,Other,N,N/A,Y,,Notes: No piano part Scanned:  Issues: 
655,"Sieving, Robert",,Dos Fuegos ,String,,N/A,N/A,,Notes: Score  Scanned:  Issues: 
656,Rutter,,Suite for Strings,String,,N/A,N/A,,Notes: Everything  Scanned:  Issues: 
657,Moore,,A Charlie Brown Christmas,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
658,Moore,,Polar Express Medley,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
659,Meyer,,Geometric Dances,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
660,Whitacre, Lavender,October,Other,UIL 4 (poss.),N/A,N/A,,Notes:  Scanned:  Issues: 
661,Silva,,Sunburst,String,1.5,N/A,N/A,,Notes:  Scanned:  Issues: 
662,Chabrier,,Espana,Full,5,N/A,N/A,,Notes: Copies only Scanned:  Issues: 
663,Bernstein,,Overture to Candide,Full,5,N/A,N/A,,Notes: Played FO 2016-17 Scanned:  Issues: 
664,Chadwick,,Serenade for String Orchestra in F Major,String,5,N/A,N/A,,Notes: Play 1 mvt. Scanned:  Issues: 
665,Handel,Hoffmann,Twelve Sinfonias,String,4,N/A,N/A,,Notes:  Scanned:  Issues: 
666,Wiren,,Serenade for String Orchestra Opus 11,String,none,N/A,N/A,,Notes:  Scanned:  Issues: 
667,Janacek,,Suite for String Orchestra ,String,none,N/A,N/A,,Notes:  Scanned:  Issues: 
668,Teleman,,Little Suite in D,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
669,Corelli,,Concerto Grosso in C Minor Op. 6 No. 3,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
670,Handel,Clark,Overture to Rodelinda,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
671,Meyer ,,Spring Breezes,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
672,Corelli,,Concerto 3,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
673,Bridge,,Suite for String Orchestra ,String,4 or 5,N/A,N/A,,"Notes: Mvt. 2 or 3 (Kalmus), Mvt. 1 or 4 (Luck's) Scanned:  Issues: "
674,Sibelius,,Valse Tristes Op. 44 No. 1,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
675,Nielsen,,Little Suite  ,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
676,Mozart,,Alla Turca,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
677,Hurwitz,Oroshiba,Another Day of Sun,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
678,Shostakovich,,Symphony #5,Full,,N/A,N/A,,Notes:  Scanned:  Issues: 
679,Jackson,,Sarah Jackson Music,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
680,Balmages,,Afterburn,String,2.5,N/A,N/A,,Notes:  Scanned:  Issues: 
681,Dvorak,,"Serenade for Strings, Op. 22, First Movement",String,4.5,N/A,N/A,,Notes:  Scanned:  Issues: 
682,Balmages,,Hunting the Wild Beast,Other,2.5,N/A,N/A,,Notes:  Scanned:  Issues: 
683,Liszt,,Cossack March ,Full,4,N/A,N/A,,Notes:  Scanned:  Issues: 
684,Brahms,,Academic Festival Overture,Full,4,N/A,N/A,,Notes:  Scanned:  Issues: 
685,Menken,,A Whole New World,String,N,N/A,N/A,,Notes:  Scanned:  Issues: 
686,Menken,,Evermore,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
691,Webber,,Music of the Night,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
692,Mendelssohn,,Sinfonia 3 in E minor,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
693,Mercury,Longfield,Bohemian Rhapsody,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
694,Hart and Boyce,,Last Train to Clarksville ,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
695,Djawadi,,Game of Thrones,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
696,Giacchino,,Rogue One: A Star Wars Story,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
697,James Kazik,,Sing,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
698,Menken and Rice,,How does a Moment Last Forever,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
699,Moore,,Highlights from Moana,Other,N,N/A,N/A,,Notes:  Scanned:  Issues: 
700,Khachaturian,Longfield,Adagio (Theme from Spartacus),N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
701,Mendelssohn,,Sinfonia 1in C,N/A,,N/A,N/A,,Notes:  Scanned:  Issues: 
702,Tchaikovsky,,"Souvenir de Florence, Op. 70",String,,N/A,N/A,,Notes: Scored for sextet Scanned:  Issues: 
703,Dacrow,,O Mio Babbino Caro ,Full,,N/A,N/A,,Notes:  Scanned:  Issues: 
704,Rautaavara,,Divertimento for String Orchestra,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
705,Newbold,,Mythos ,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
706,Meyer,,The Emerald Falcon,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
707,Balmages,,Ice Sculptures,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
708,Silva,,The Highwire,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
709,Del Borgo,,Danse Infernale,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
710,Woolstenhulme ,,Such Sweet Sorrow ,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
711,Carse,,The Winton Suite,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
712,Silva,,The Code,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
713,Spata,,Across the Wind,String,,N/A,N/A,,Notes:  Scanned:  Issues: 
714,Zuehlsdorff,,Labyrinth,String,3,N/A,N/A,,Notes:  Scanned:  Issues: 
715,Daniel,,Avocado Orchard,Full,,N/A,N/A,,Notes:  Scanned:  Issues: 
